gf: 0.24, sd: 12, passed 99.8267%, efficiency 11.0211%
gf: 0.24, sd: 13, passed 99.8267%, efficiency 11.0389%
gf: 0.24, sd: 14, passed 99.8267%, efficiency 11.0532%
gf: 0.26, sd: 3, passed 100%, efficiency 22.5277%
gf: 0.26, sd: 4, passed 100%, efficiency 17.5359%
gf: 0.26, sd: 5, passed 100%, efficiency 15.5261%
gf: 0.26, sd: 6, passed 100%, efficiency 14.1682%
gf: 0.26, sd: 7, passed 100%, efficiency 12.9611%
gf: 0.26, sd: 8, passed 99.8845%, efficiency 11.4492%
gf: 0.26, sd: 9, passed 99.8845%, efficiency 11.4315%
gf: 0.26, sd: 10, passed 99.8845%, efficiency 11.4415%
gf: 0.26, sd: 11, passed 99.8845%, efficiency 11.4506%
gf: 0.26, sd: 12, passed 99.8845%, efficiency 11.4571%
gf: 0.26, sd: 13, passed 99.8845%, efficiency 11.4756%
gf: 0.26, sd: 14, passed 99.8845%, efficiency 11.4929%
gf: 0.28, sd: 3, passed 100%, efficiency 23.0035%
gf: 0.28, sd: 4, passed 100%, efficiency 18.0338%
gf: 0.28, sd: 5, passed 100%, efficiency 15.992%
gf: 0.28, sd: 6, passed 100%, efficiency 14.6581%
gf: 0.28, sd: 7, passed 100%, efficiency 13.4085%
gf: 0.28, sd: 8, passed 99.9422%, efficiency 11.8515%
gf: 0.28, sd: 9, passed 99.9422%, efficiency 11.8421%
gf: 0.28, sd: 10, passed 99.9422%, efficiency 11.8523%
gf: 0.28, sd: 11, passed 99.9422%, efficiency 11.8627%
gf: 0.28, sd: 12, passed 99.9422%, efficiency 11.8694%
gf: 0.28, sd: 13, passed 99.9422%, efficiency 11.8826%
gf: 0.28, sd: 14, passed 99.9422%, efficiency 11.8993%
gf: 0.3, sd: 3, passed 100%, efficiency 23.4841%
gf: 0.3, sd: 4, passed 100%, efficiency 18.5078%
gf: 0.3, sd: 5, passed 100%, efficiency 16.4517%
gf: 0.3, sd: 6, passed 100%, efficiency 15.096%
gf: 0.3, sd: 7, passed 100%, efficiency 13.84%
gf: 0.3, sd: 8, passed 99.9422%, efficiency 12.236%
gf: 0.3, sd: 9, passed 99.9422%, efficiency 12.2235%
gf: 0.3, sd: 10, passed 99.9422%, efficiency 12.2342%
gf: 0.3, sd: 11, passed 99.9422%, efficiency 12.2488%
gf: 0.3, sd: 12, passed 99.9422%, efficiency 12.2538%
gf: 0.3, sd: 13, passed 99.9422%, efficiency 12.2683%
gf: 0.3, sd: 14, passed 99.9422%, efficiency 12.2835%
gf: 0.32, sd: 3, passed 100%, efficiency 23.9229%
gf: 0.32, sd: 4, passed 100%, efficiency 18.9441%
gf: 0.32, sd: 5, passed 100%, efficiency 16.9084%
gf: 0.32, sd: 6, passed 100%, efficiency 15.551%
gf: 0.32, sd: 7, passed 100%, efficiency 14.2668%
gf: 0.32, sd: 8, passed 99.9422%, efficiency 12.6303%
gf: 0.32, sd: 9, passed 99.9422%, efficiency 12.6251%
gf: 0.32, sd: 10, passed 99.9422%, efficiency 12.6362%
gf: 0.32, sd: 11, passed 99.9422%, efficiency 12.6562%
gf: 0.32, sd: 12, passed 99.9422%, efficiency 12.6607%
gf: 0.32, sd: 13, passed 99.9422%, efficiency 12.6775%
gf: 0.32, sd: 14, passed 99.9422%, efficiency 12.6929%
gf: 0.34, sd: 3, passed 100%, efficiency 24.3659%
gf: 0.34, sd: 4, passed 100%, efficiency 19.4238%
gf: 0.34, sd: 5, passed 100%, efficiency 17.3516%
gf: 0.34, sd: 6, passed 100%, efficiency 16.0001%
gf: 0.34, sd: 7, passed 100%, efficiency 14.717%
gf: 0.34, sd: 8, passed 99.9422%, efficiency 13.0156%
gf: 0.34, sd: 9, passed 99.9422%, efficiency 13.0195%
gf: 0.34, sd: 10, passed 99.9422%, efficiency 13.0334%
gf: 0.34, sd: 11, passed 99.9422%, efficiency 13.0526%
gf: 0.34, sd: 12, passed 99.9422%, efficiency 13.061%
gf: 0.34, sd: 13, passed 99.9422%, efficiency 13.0822%
gf: 0.34, sd: 14, passed 99.9422%, efficiency 13.0987%
gf: 0.36, sd: 3, passed 100%, efficiency 24.8147%
gf: 0.36, sd: 4, passed 100%, efficiency 19.8655%
gf: 0.36, sd: 5, passed 100%, efficiency 17.7846%
gf: 0.36, sd: 6, passed 100%, efficiency 16.4285%
gf: 0.36, sd: 7, passed 100%, efficiency 15.1323%
gf: 0.36, sd: 8, passed 100%, efficiency 13.4241%
gf: 0.36, sd: 9, passed 100%, efficiency 13.4244%
gf: 0.36, sd: 10, passed 100%, efficiency 13.4447%
gf: 0.36, sd: 11, passed 100%, efficiency 13.4668%
gf: 0.36, sd: 12, passed 100%, efficiency 13.4744%
gf: 0.36, sd: 13, passed 100%, efficiency 13.4948%
gf: 0.36, sd: 14, passed 100%, efficiency 13.51%
gf: 0.38, sd: 3, passed 100%, efficiency 25.2288%
gf: 0.38, sd: 4, passed 100%, efficiency 20.2696%
gf: 0.38, sd: 5, passed 100%, efficiency 18.2371%
gf: 0.38, sd: 6, passed 100%, efficiency 16.8752%
gf: 0.38, sd: 7, passed 100%, efficiency 15.575%
gf: 0.38, sd: 8, passed 100%, efficiency 13.8094%
gf: 0.38, sd: 9, passed 100%, efficiency 13.8213%
gf: 0.38, sd: 10, passed 100%, efficiency 13.8423%
gf: 0.38, sd: 11, passed 100%, efficiency 13.8716%
gf: 0.38, sd: 12, passed 100%, efficiency 13.8848%
gf: 0.38, sd: 13, passed 100%, efficiency 13.9017%
gf: 0.38, sd: 14, passed 100%, efficiency 13.9154%
gf: 0.4, sd: 3, passed 100%, efficiency 25.6397%
gf: 0.4, sd: 4, passed 100%, efficiency 20.7169%
gf: 0.4, sd: 5, passed 100%, efficiency 18.6775%
gf: 0.4, sd: 6, passed 100%, efficiency 17.3229%
gf: 0.4, sd: 7, passed 100%, efficiency 16.0014%
gf: 0.4, sd: 8, passed 100%, efficiency 14.2125%
gf: 0.4, sd: 9, passed 100%, efficiency 14.2206%
gf: 0.4, sd: 10, passed 100%, efficiency 14.239%
gf: 0.4, sd: 11, passed 100%, efficiency 14.2738%
gf: 0.4, sd: 12, passed 100%, efficiency 14.2922%
gf: 0.4, sd: 13, passed 100%, efficiency 14.3085%
gf: 0.4, sd: 14, passed 100%, efficiency 14.3239%
gf: 0.42, sd: 3, passed 100%, efficiency 26.0271%
gf: 0.42, sd: 4, passed 100%, efficiency 21.124%
gf: 0.42, sd: 5, passed 100%, efficiency 19.1007%
